Frame_id,synchrony_Neck_to_R-Sho,synchrony_Neck_to_L-Sho,synchrony_R-Sho_to_R-Elb,synchrony_R-Elb_to_R-Wr,synchrony_L-Sho_to_L-Elb,synchrony_L-Elb_to_L-Wr,synchrony_Neck_to_R-Hip,synchrony_R-Hip_to_R-Knee,synchrony_R-Knee_to_R-Ank,synchrony_Neck_to_L-Hip,synchrony_L-Hip_to_L-Knee,synchrony_L-Knee_to_L-Ank,synchrony_Neck_to_Nose,synchrony_Nose_to_R-Eye,synchrony_R-Eye_to_R-Ear,synchrony_Nose_to_L-Eye,synchrony_L-Eye_to_L-Ear,normalized_distance
515,0.08510494533638426,0.04554482692231258,0.4456480439314796,0.49055622714332203,0.4675796298013042,0.930176123193928,0.06308496055606737,-1.0,-1.0,0.05982591313917321,-1.0,-1.0,-1.0,0.16628617689171,0.04984792563831333,0.09805624566627827,0.19275085295129976,-1.0
516,0.10610810386027922,0.05867228161775759,0.43113396002961996,0.5082639723288725,0.46690303009604994,0.9297606807331353,0.06308496055606737,-1.0,-1.0,0.05807601864259697,-1.0,-1.0,-1.0,0.10778064783512743,0.04080709861757844,0.04080709861757844,0.09973846853541143,-1.0
517,0.06739940343561251,0.06447090197988216,0.44435761050846884,0.5197800590848091,0.45469523188852734,0.8971071854474819,0.05961641192785662,-1.0,-1.0,0.056476922323203275,-1.0,-1.0,-1.0,0.11704102051060286,0.06365281442156953,0.01066247907760464,0.13084590929385914,-1.0
518,0.06739940343561251,0.06127517346655834,0.44539013831254415,0.5205860409227833,0.44374938623210736,0.922661331305996,0.05607880076061502,-1.0,-1.0,0.05464935193663589,-1.0,-1.0,-1.0,0.009642803271822977,0.046735251613482465,0.035223287477277265,0.06365281442156953,-1.0
519,0.06673413155725905,0.06447090197988216,0.44435761050846884,0.4970776912681881,0.44278876638105663,0.9166331003690974,0.06320764730630951,-1.0,-1.0,0.06196496294057747,-1.0,-1.0,-1.0,0.06719309487228921,0.06440097450161743,0.035223287477277265,0.06365281442156953,-1.0
520,0.06673413155725905,0.08213662486801672,0.4474987256191512,0.490932249910147,0.44568532596215793,0.9102250423074011,0.0661983673719872,-1.0,-1.0,0.0639325867744561,-1.0,-1.0,-1.0,0.06719309487228921,0.06440097450161743,0.035223287477277265,0.13084590929385914,-1.0
521,0.06760799441898066,0.08213662486801672,0.45672462881858666,0.49006754060482394,0.44497787654482557,0.9132908480572229,0.061935394647421836,-1.0,-1.0,0.0639325867744561,-1.0,-1.0,-1.0,0.0502303562346623,0.0928305014459097,0.01734516923397676,0.1520983487296207,-1.0
522,0.06872018376501791,0.08213662486801672,0.45672462881858666,0.4910936076009249,0.4455707922996374,0.9132908480572229,0.0691913401407261,-1.0,-1.0,0.06374210567315274,-1.0,-1.0,0.029168059725874426,0.04058755296283789,0.0928305014459097,0.06365281442156953,0.09973846853541143,-1.0
523,0.06872018376501791,0.08213662486801672,0.44539013831254415,0.5061558132679563,0.4336016796986668,0.9205791135155791,0.0680532876853241,-1.0,-1.0,0.06374210567315274,-1.0,-1.0,0.029168059725874426,0.10778064783512743,0.1557364162887292,0.06365281442156953,0.09973846853541143,-1.0
524,0.06872018376501791,0.08213662486801672,0.45672462881858666,0.479273992711979,0.4561963746211646,0.9003650893338305,0.0680532876853241,-1.0,-1.0,0.06374210567315274,-1.0,-1.0,0.029168059725874426,0.04058755296283789,0.0928305014459097,0.06365281442156953,0.13791829829417424,-1.0
525,-1.0,0.08213662486801672,0.44855694387922806,0.5280016734133361,0.4445536554726562,0.9080505633787211,0.0680532876853241,-1.0,-1.0,0.07106857924548982,-1.0,-1.0,-1.0,0.04058755296283789,0.06998478564191835,4.743186923619966e-09,0.09973846853541143,-1.0
526,0.09991871311204316,0.06447090197988216,0.4389198274805543,-1.0,0.45652276807362685,0.9004291845941667,0.07601141367741879,-1.0,-1.0,0.06926495968596572,-1.0,-1.0,0.028505412073370155,0.04058755296283789,0.0928305014459097,0.035223287477277265,0.09973846853541143,-1.0
527,0.09991871311204316,0.06447090197988216,0.4369479333367882,0.5338956698999868,0.45652276807362685,0.9004291845941667,0.07397255871670654,-1.0,-1.0,0.06926495968596572,-1.0,-1.0,0.028505412073370155,0.04058755296283789,0.0928305014459097,0.035223287477277265,0.07016366085014106,-1.0
528,0.08239548029488636,0.07894089635469281,0.4472759979257178,0.49525453541991454,0.4682637063256689,0.9003650893338305,0.07505944748077645,-1.0,-1.0,0.07106857924548982,-1.0,-1.0,0.029168059725874426,0.03351516396252299,0.009377734429541068,0.06365281442156953,0.09973846853541143,-1.0
529,0.08441588182106655,0.08213662486801672,0.43811431726677635,-1.0,0.4561963746211646,0.8876462541409452,0.07302059252006415,-1.0,-1.0,0.06926495968596572,-1.0,-1.0,0.04169188731524835,0.04984792563831333,0.028429526944291884,0.04080709861757844,0.09973846853541143,-1.0
530,0.08441588182106655,0.07894089635469281,0.43811431726677635,-1.0,0.4569224078223557,0.9124204664800162,0.07104400775100181,-1.0,-1.0,0.06926495968596572,-1.0,-1.0,-1.0,0.004498780093953225,0.06365281442156953,0.005583811140302803,0.09973846853541143,-1.0
531,0.08107469996548085,0.08213662486801672,0.44799171410750377,0.49390574046553004,0.4576381240041417,0.8921495865712864,0.06690269948216171,-1.0,-1.0,0.07480350139131581,-1.0,-1.0,0.02664571822952236,0.04984792563831333,0.06365281442156953,0.04080709861757844,0.09973846853541143,-1.0
532,0.08239548029488636,0.08213662486801672,0.4471831959287362,-1.0,0.4342698652407996,0.9106574891288128,0.0580517548569195,-1.0,-1.0,0.05599829132955877,-1.0,-1.0,0.029168059725874426,0.04058755296283789,0.06440097450161743,0.06365281442156953,0.09973846853541143,-1.0
533,0.08239548029488636,0.08213662486801672,0.4468104096928033,-1.0,0.42372428285793934,0.9236873983020969,0.05464910709311671,-1.0,-1.0,0.06152114534237181,-1.0,-1.0,0.029168059725874426,0.009642803271822977,0.04416310649859378,0.005583811140302803,0.04173413390584891,-1.0
534,-1.0,0.08213662486801672,0.4471831959287362,-1.0,0.4228731621606895,0.9236873983020969,0.05515274155205996,-1.0,-1.0,0.05027732642460244,-1.0,-1.0,-1.0,0.009642803271822977,0.04416310649859378,0.005583811140302803,0.01083432280540637,-1.0
535,-1.0,0.08213662486801672,0.43826631004881006,-1.0,0.4348422747616602,0.9036802976508553,0.057262783186765545,-1.0,-1.0,0.048504587363708454,-1.0,-1.0,-1.0,0.009642803271822977,0.04416310649859378,0.005583811140302803,0.024068411017713735,-1.0
536,-1.0,0.08213662486801672,0.4393807178748914,0.48071820718652397,0.4348422747616602,0.9028196150628984,0.057262783186765545,-1.0,-1.0,0.06348876917625046,-1.0,-1.0,-1.0,0.009642803271822977,0.09025835633102122,0.005583811140302803,0.05364321870298394,-1.0
537,0.08239548029488636,0.08103457542422778,0.43798291239587767,0.47245423485765137,0.43466623560900614,0.9036802976508553,0.05923573728307002,-1.0,-1.0,0.06152114534237181,-1.0,-1.0,-1.0,0.07683589814411378,0.046095249832426737,0.005583811140302803,0.05453330759595584,-1.0
538,0.08239548029488636,0.08103457542422778,0.43558832264217345,0.48902241351086095,0.42269712300803536,0.9101029873552109,0.0635724989263827,-1.0,-1.0,0.06152114534237181,-1.0,-1.0,0.026332862933943574,0.009642803271822977,0.008438057763526614,0.035223287477277265,0.05453330759595584,-1.0
539,0.06872018376501791,0.08103457542422778,0.4281809369990747,0.9052932787764775,0.43466623560900614,0.9144244630347959,0.06464713996899986,-1.0,-1.0,0.0596361999571512,-1.0,-1.0,-1.0,0.009642803271822977,0.13791829829417424,0.005583811140302803,,-1.0
540,0.07134270991669671,0.08103457542422778,0.40875939427188906,-1.0,0.43466623560900614,0.9217127284931521,0.06442394013093024,-1.0,-1.0,0.06152114534237181,-1.0,-1.0,0.026332862933943574,0.0070723890003148,0.03829719384995341,0.035223287477277265,0.09973846853541143,-1.0
541,0.08752662156544747,0.06447090197988216,0.4260664119621433,0.856918107820964,0.44374938623210736,0.9153730658476399,0.0653973618248485,-1.0,-1.0,0.0596361999571512,-1.0,-1.0,0.026332862933943574,0.0070723890003148,0.03829719384995341,0.05755029160046489,0.0928305014459097,-1.0
542,0.06872018376501791,0.08103457542422778,0.41797856243336395,-1.0,0.4256334374968534,0.9244126333969486,0.0653973618248485,-1.0,-1.0,0.06152114534237181,-1.0,-1.0,0.011127414619370635,0.10778064783512743,0.0928305014459097,0.01066247907760464,0.0928305014459097,-1.0
543,0.06872018376501791,0.08103457542422778,0.40875939427188906,-1.0,0.4256334374968534,0.9317008988553043,0.06442394013093024,-1.0,-1.0,0.05812496495782035,-1.0,-1.0,0.011127414619370635,0.10778064783512743,0.0928305014459097,0.01066247907760464,0.0928305014459097,-1.0
544,0.08972334228891309,0.0479488988252692,0.39123373802734307,-1.0,0.4359207734868843,0.920478387769612,0.0772708497658473,-1.0,-1.0,0.06366350666317047,-1.0,-1.0,0.010332965637892506,0.0502303562346623,0.05453330759595584,0.04688781252286005,0.08475065946143188,-1.0
545,0.08972334228891309,0.06447090197988216,0.4055986167460379,-1.0,0.43466623560900614,0.9408890042566382,0.0772708497658473,-1.0,-1.0,0.06366350666317047,-1.0,-1.0,0.00924672280229335,0.009642803271822977,0.05453330759595584,0.09835739021804335,0.0928305014459097,-1.0
546,0.09014136198411049,0.06127517346655834,0.40279374132207363,-1.0,0.43569339545890995,0.9344809461949416,0.0653973618248485,-1.0,-1.0,0.05812496495782035,-1.0,-1.0,0.024671450921242826,0.10800019348986771,0.026103780651663553,0.04080709861757844,0.04984792563831333,-1.0
547,0.08752662156544747,0.05015340528175051,0.40212168577179125,0.7428715552304357,0.43416866903777734,0.8877439539400236,0.07240352162030085,-1.0,-1.0,0.06517474166250128,-1.0,-1.0,-1.0,0.06719309487228921,0.026103780651663553,4.743186923619966e-09,0.04984792563831333,-1.0
548,0.09014914771712622,0.04753087913007164,0.4090458814562265,0.8083142667195582,0.44408986940340406,0.7654820518975499,0.0653973618248485,-1.0,-1.0,0.0596361999571512,-1.0,-1.0,0.0238770019397645,0.0565306157946842,0.026103780651663553,0.04080709861757844,0.20326474838651754,-1.0
549,0.09014914771712622,0.06519660201820614,0.4075659465873744,0.7430660221236509,0.4594141410909651,0.5984239504155225,0.0577956452611259,-1.0,-1.0,0.05812496495782035,-1.0,-1.0,-1.0,0.02660554190945152,0.026103780651663553,0.04080709861757844,0.16886131714180883,-1.0
550,0.08794464126064498,0.06519660201820614,0.38430893935175353,0.6880966221963299,0.44772667267443705,0.56069621213367,0.05819019349014337,-1.0,-1.0,0.042680115669090586,-1.0,-1.0,-1.0,0.06719309487228921,0.05453330759595584,0.035223287477277265,0.08475065946143188,-1.0
551,0.09014136198411049,0.06519660201820614,0.38243417130900687,0.6547864410023782,0.4591233757545471,0.5360693673435251,0.06592855170696617,-1.0,-1.0,0.048234954170255334,-1.0,-1.0,0.015324419952035625,,,0.005583811140302803,0.04984792563831333,-1.0
552,0.09234586844059187,0.06519660201820614,0.3861000263645598,0.6843612486876488,0.45988267937751925,0.549971200022888,0.06849309745923168,-1.0,-1.0,0.05295140547623115,-1.0,-1.0,0.027506647713173616,0.04058755296283789,0.05453330759595584,0.0,0.046735251613482465,-1.0
553,0.089736829442316,0.06519660201820614,0.3975251024140392,0.7797024894635108,0.45773947403062826,0.5584486099351091,0.06503050171881053,-1.0,-1.0,0.051352366249305795,-1.0,-1.0,-1.0,0.03094474969101363,0.13446922590088584,0.005583811140302803,0.1460156013378175,-1.0
554,0.089736829442316,0.06519660201820614,0.4075659465873744,0.7427872919968327,0.4807682409504696,0.5330652330068989,0.06503050171881053,-1.0,-1.0,0.04663591494332998,-1.0,-1.0,-1.0,0.04058755296283789,0.06060705121237811,0.005583811140302803,0.0565306157946842,-1.0
555,0.09234586844059187,0.04745226935162095,0.40407179338545185,0.6269338476765267,0.4698400761569136,0.5455228512117168,0.07273207616017656,-1.0,-1.0,0.05312524904737062,-1.0,-1.0,0.010544845669465685,0.0879806952403275,0.02891945942041288,0.04080709861757844,0.018515207946735168,-1.0
556,0.08972334228891309,0.067819128169885,0.40588423312696276,0.6099410833759943,0.4694071659864038,0.5455228512117168,0.07619467190059759,-1.0,-1.0,0.060487828771625035,-1.0,-1.0,0.004085433468006959,0.0879806952403275,0.02891945942041288,0.04080709861757844,0.018515207946735168,-1.0
557,0.09234586844059187,0.06519660201820614,0.3993045696888538,0.5649940978266815,0.48109463440293193,0.545385541896712,0.07932091887135598,-1.0,-1.0,0.056945478871484115,-1.0,-1.0,0.010544845669465685,0.0879806952403275,0.02891945942041288,0.04080709861757844,0.018515207946735168,-1.0
558,0.09014136198411049,0.06409455257441708,0.40811679590407324,0.4947173334114639,0.4807682409504696,0.5330652330068989,0.07741671095177236,-1.0,-1.0,0.059155715487621094,-1.0,-1.0,0.024671450921242826,0.0879806952403275,0.02891945942041288,0.05502324007207701,0.09454602364263426,-1.0
559,0.09014136198411049,0.06409455257441708,0.4210011938168501,0.4430255561665824,0.4807682409504696,0.5451206101530847,0.07294718897856277,-1.0,-1.0,0.06387216679359689,-1.0,-1.0,0.010544845669465685,0.0879806952403275,,0.01979995259479901,0.09454602364263426,-1.0
560,0.09014136198411049,0.06409455257441708,0.4191264257741034,0.4467797866205201,0.48109463440293193,0.5469325231791727,0.07236535292307816,-1.0,-1.0,0.06233313861437435,-1.0,-1.0,0.010544845669465685,0.0070723890003148,0.09973846853541143,0.01979995259479901,0.12372371066697395,-1.0
561,0.09014136198411049,0.06519660201820614,0.4210011938168501,0.4264091409179694,0.48109463440293193,0.5444440104478303,0.07535970366151376,-1.0,-1.0,0.06454337523051132,-1.0,-1.0,0.024671450921242826,0.04058755296283789,0.03168759179196456,0.010892841124351543,0.15671208505611894,-1.0
562,0.08753232298583458,0.06519660201820614,0.4210011938168501,0.42785335539251435,0.48109463440293193,0.5688364805004887,0.06518060140261392,-1.0,-1.0,0.05769653514079544,-1.0,-1.0,-1.0,0.047393142277489426,0.09973846853541143,0.061828829386728894,0.1387087498879576,-1.0
563,0.08753232298583458,0.0664555666578201,0.4191264257741034,0.4456595850460183,0.4813992856605401,0.5688364805004887,0.06687334622425412,-1.0,-1.0,0.05702532670388091,-1.0,-1.0,-1.0,0.05703594554931381,0.12118011973465746,0.061828829386728894,0.10800019348986771,-1.0
564,0.09014136198411049,0.067819128169885,0.40749656573920484,0.45603498546041926,0.4694071659864038,0.5548318810132099,0.07285703905867076,-1.0,-1.0,0.05702532670388091,-1.0,-1.0,-1.0,0.05703594554931381,0.047317945046149903,0.061828829386728894,0.10800019348986771,-1.0
565,0.09014136198411049,0.067819128169885,0.4178004333813517,0.4372797520699985,0.47881764649242076,0.5444440104478303,0.06560109356536646,-1.0,-1.0,0.05702532670388091,-1.0,-1.0,-1.0,0.08575478826370452,0.11743922243877558,0.05502324007207701,0.1460156013378175,-1.0
566,0.08666143627737227,0.07134270991669671,0.416761526794064,0.45603498546041926,0.4785514854173152,0.5444440104478303,0.0700262417816286,-1.0,-1.0,0.05919764480838113,-1.0,-1.0,0.027632154325305535,0.009260372675475314,0.03168759179196456,0.04080709861757844,0.1460156013378175,-1.0
567,0.08425736437441568,0.07285127628161094,0.41509582866443495,-1.0,0.4785514854173152,0.5444440104478303,0.06537168436788895,-1.0,-1.0,0.05702532670388091,-1.0,-1.0,0.028227837974151484,0.02660554190945152,0.05453330759595584,0.03399961302026445,0.08540855012543938,-1.0
568,0.08666143627737227,0.06872018376501791,0.416761526794064,0.45500891846431835,0.4796325514283079,0.6283320704728101,0.06656364604120751,-1.0,-1.0,0.05919764480838113,-1.0,-1.0,0.026844000060669417,,0.08422539609961653,0.10800019348986771,0.16886131714180883,-1.0
569,0.08464242936279129,0.06996260480216651,0.416761526794064,-1.0,0.4592381019383111,0.7729954958651457,0.06560109356536646,-1.0,-1.0,0.05124913619416572,-1.0,-1.0,-1.0,,0.003834873321472668,0.10800019348986771,0.11432800954585287,-1.0
570,0.06913820346021547,0.06996260480216651,0.4178004333813517,0.44421537057147337,0.45813829233869524,0.8375428533806714,0.06390834874372618,-1.0,-1.0,0.053304839406074674,-1.0,-1.0,-1.0,0.06719309487228921,0.003834873321472668,4.743186923619966e-09,0.0070723890003148,-1.0
571,0.08666143627737227,0.08510494533638426,0.41832222117754775,0.4360672302505971,0.4471831959287362,0.8868959649360603,0.06560109356536646,-1.0,-1.0,0.05124913619416572,-1.0,-1.0,0.024821928322348218,0.10800019348986771,0.026103780651663553,0.04080709861757844,0.030943018847635288,-1.0
572,0.08666143627737227,0.06872018376501791,0.41936112776483536,0.4233557114652119,0.4471831959287362,0.8978321736266076,0.06560109356536646,-1.0,-1.0,0.053456529731571056,-1.0,-1.0,-1.0,0.02660554190945152,0.006805589314649851,4.743186923619966e-09,0.11432800954585287,-1.0
573,0.08666143627737227,0.06872018376501791,0.40749656573920484,0.4429192656231805,0.44864235273860087,0.9350476564934853,0.07294718897856277,-1.0,-1.0,0.05817298103754679,-1.0,-1.0,0.024821928322348218,0.06741264052702989,0.05502324007207701,0.04080709861757844,0.11432800954585287,-1.0
574,0.08666143627737227,0.06872018376501791,0.4064576591519171,0.4581172032508363,0.44864235273860087,0.9633724727375873,0.07628764985607048,-1.0,-1.0,0.06488976000681847,-1.0,-1.0,0.024821928322348218,0.02660554190945152,0.08345276701636942,0.04080709861757844,0.11432800954585287,-1.0
575,0.08666143627737227,0.06872018376501791,0.416761526794064,0.4239251170659557,0.44864235273860087,0.9952165480269967,0.07628764985607048,-1.0,-1.0,0.07502711540280009,-1.0,-1.0,0.025538413952465252,0.04058755296283789,0.03168759179196456,0.0565306157946842,0.11432800954585287,-1.0
576,0.08666143627737227,0.06872018376501791,0.40749656573920484,0.4416938920558451,0.44864235273860087,0.9578986364029051,0.07628764985607048,-1.0,-1.0,0.07502711540280009,-1.0,-1.0,0.026483340335048865,0.10778064783512743,0.03168759179196456,0.01066247907760464,0.11432800954585287,-1.0
577,0.08666143627737227,0.06872018376501791,0.4064576591519171,0.44247319358095083,0.44772667267443705,0.9454033506576547,0.06894155444287405,-1.0,-1.0,0.07329016947358083,-1.0,-1.0,0.026483340335048865,0.10778064783512743,0.03168759179196456,0.01066247907760464,0.11432800954585287,-1.0
578,0.08666143627737227,0.08510494533638426,0.40583952899746023,0.4433108582654016,0.4469096064661644,0.929470369733388,0.06894155444287405,-1.0,-1.0,0.07329016947358083,-1.0,-1.0,0.026483340335048865,0.06719309487228921,0.06060705121237811,0.04080709861757844,0.0833849906982182,-1.0
579,0.08886594273385359,0.08510494533638426,0.4064576591519171,0.44409015979050726,0.4469096064661644,0.9299369854062599,0.06390834874372618,-1.0,-1.0,0.07329016947358083,-1.0,-1.0,0.0238770019397645,,0.05453330759595584,0.16877292228537963,0.04520516093945524,-1.0
580,0.08886594273385359,0.08510494533638426,0.40906703943247646,0.4416938920558451,0.4469096064661644,0.9299369854062599,0.06894155444287405,-1.0,-1.0,0.07502711540280009,-1.0,-1.0,0.026483340335048865,0.10778064783512743,0.05453330759595584,0.04080709861757844,0.04520516093945524,-1.0
581,0.08624341658217474,0.08858553278290462,0.40906703943247646,0.4416938920558451,0.4469096064661644,0.9299369854062599,0.06760943268195732,-1.0,-1.0,0.08084678452849138,-1.0,-1.0,0.01127789202047536,0.10778064783512743,0.05453330759595584,0.01066247907760464,0.07631260169790292,-1.0
582,0.08886594273385359,0.08510494533638426,0.4108465067072911,0.43953167207222676,0.4469096064661644,-1.0,0.06426897180444953,-1.0,-1.0,0.07539245311367646,-1.0,-1.0,0.026483340335048865,0.10778064783512743,0.05453330759595584,0.04080709861757844,0.04520516093945524,-1.0
583,0.08886594273385359,0.08510494533638426,0.40906703943247646,0.42727525595329496,0.4469096064661644,-1.0,0.06760943268195732,-1.0,-1.0,0.07539245311367646,-1.0,-1.0,0.026483340335048865,0.10778064783512743,0.05453330759595584,0.04080709861757844,0.04520516093945524,-1.0
584,0.08666143627737227,0.08510494533638426,0.40749656573920484,0.4429192656231805,0.4469096064661644,-1.0,0.06557057772124494,-1.0,-1.0,0.07722225731927687,-1.0,-1.0,-1.0,0.10778064783512743,0.026103780651663553,4.743186923619966e-09,0.0833849906982182,-1.0
585,0.08666143627737227,0.08510494533638426,0.41832222117754775,0.47984037981206557,0.4348422747616602,-1.0,0.06426897180444953,-1.0,-1.0,0.07722225731927687,-1.0,-1.0,-1.0,0.10778064783512743,0.026103780651663553,0.05146957769518339,0.11432800954585287,-1.0
586,0.08886594273385359,0.08510494533638426,0.4191078836058117,0.47755162770890147,0.44582242852144716,0.934540194822007,0.06426897180444953,-1.0,-1.0,0.07015897377132792,-1.0,-1.0,-1.0,0.02660554190945152,0.05502324007207701,4.743186923619966e-09,0.07631260169790292,-1.0
587,0.08666143627737227,0.08510494533638426,0.415381180346116,-1.0,0.43375509681694285,-1.0,0.06426897180444953,-1.0,-1.0,0.07260775593610834,-1.0,-1.0,-1.0,0.06719309487228921,0.026103780651663553,4.743186923619966e-09,0.07631260169790292,-1.0
588,0.08666143627737227,0.08510494533638426,0.42532502428717406,-1.0,0.44582242852144716,0.9506751693449106,0.0591136312423883,-1.0,-1.0,0.05955947265300277,-1.0,-1.0,-1.0,0.06719309487228921,0.06440097450161743,4.743186923619966e-09,0.11432800954585287,-1.0
589,0.08666143627737227,0.08634736637353287,0.4136197417273126,-1.0,0.4467335673135103,0.9776207574084161,0.0591136312423883,-1.0,-1.0,0.053304839406074674,-1.0,-1.0,-1.0,0.06719309487228921,0.05502324007207701,0.01066247907760464,0.07631260169790292,-1.0
590,0.08624341658217474,0.08982795382005324,0.418068977018524,0.44421537057147337,0.447550633521783,-1.0,0.06426897180444953,-1.0,-1.0,0.05425022131658236,-1.0,-1.0,-1.0,0.06719309487228921,0.08893673884066464,4.743186923619966e-09,0.04058755296283789,-1.0
591,0.08624341658217474,0.08982795382005324,0.4178004333813517,-1.0,0.45886531570237826,0.9968334364253626,0.058333110141320955,-1.0,-1.0,0.05425022131658236,-1.0,-1.0,-1.0,0.06719309487228921,0.026103780651663553,4.743186923619966e-09,0.04058755296283789,-1.0
592,0.08624341658217474,0.08982795382005324,0.4178004333813517,-1.0,0.447550633521783,-1.0,0.058333110141320955,-1.0,-1.0,0.05425022131658236,-1.0,-1.0,-1.0,0.06719309487228921,0.026103780651663553,4.743186923619966e-09,0.00257214511489164,-1.0
593,0.08624341658217474,0.08982795382005324,0.418068977018524,-1.0,0.4467335673135103,-1.0,0.058333110141320955,-1.0,-1.0,0.05425022131658236,-1.0,-1.0,0.010191649184876165,0.10800019348986771,0.026103780651663553,0.04080709861757844,0.04058755296283789,-1.0
594,0.08624341658217474,0.07258513095384539,0.4191078836058117,0.45633020879088987,0.447550633521783,-1.0,0.05997739513938202,-1.0,-1.0,0.05425022131658236,-1.0,-1.0,-1.0,0.06719309487228921,0.026103780651663553,4.743186923619966e-09,0.04058755296283789,-1.0
595,0.08624341658217474,0.0911187739558072,0.4178004333813517,0.47681006282606136,0.43851783540963035,-1.0,0.058333110141320955,-1.0,-1.0,0.0485883881000988,-1.0,-1.0,-1.0,0.06719309487228921,0.026103780651663553,4.743186923619966e-09,0.04058755296283789,-1.0
596,0.08624341658217474,0.07258513095384539,0.40906703943247646,0.6229533215198101,0.447550633521783,-1.0,0.05997739513938202,-1.0,-1.0,0.05425022131658236,-1.0,-1.0,0.010191649184876165,0.10800019348986771,0.026103780651663553,0.04080709861757844,0.07860296081078773,-1.0
597,0.08666143627737227,0.06996260480216651,0.43790939235693455,0.7781874178984125,0.447550633521783,-1.0,0.0604457530033051,-1.0,-1.0,0.0485883881000988,-1.0,-1.0,-1.0,0.02660554190945152,0.026103780651663553,4.743186923619966e-09,0.04058755296283789,-1.0
598,0.08666143627737227,0.06996260480216651,0.42775952445188714,0.9523918605708809,0.4592381019383111,-1.0,0.0591136312423883,-1.0,-1.0,0.055651671648047865,-1.0,-1.0,-1.0,0.02660554190945152,0.026103780651663553,4.743186923619966e-09,0.04058755296283789,-1.0
599,0.08886594273385359,0.06996260480216651,0.4386648381066687,0.9739653585094387,0.4367185588746065,-1.0,0.0604457530033051,-1.0,-1.0,0.053456529731571056,-1.0,-1.0,-1.0,0.02660554190945152,0.05502324007207701,4.743186923619966e-09,0.04058755296283789,-1.0
600,0.08425736437441568,0.07134270991669671,0.43790939235693455,0.9904495778296294,0.435495727512208,-1.0,0.061309516900298816,-1.0,-1.0,0.06131350486453144,-1.0,-1.0,-1.0,0.06719309487228921,0.026103780651663553,4.743186923619966e-09,0.04058755296283789,-1.0
601,0.08624341658217474,0.08858553278290462,0.43762593151938084,0.9776350022175949,0.44582242852144716,-1.0,0.06390834874372618,-1.0,-1.0,0.059118362948054594,-1.0,-1.0,0.010191649184876165,0.10800019348986771,0.026103780651663553,0.04080709861757844,0.00257214511489164,-1.0
602,0.08624341658217474,0.08566020661482852,0.43671453696327855,0.990858652696443,0.4447854500926527,-1.0,0.059665231902237895,-1.0,-1.0,0.059118362948054594,-1.0,-1.0,0.010191649184876165,0.10800019348986771,0.03572504873506496,0.04080709861757844,0.07631260169790292,-1.0
603,0.08624341658217474,0.08566020661482852,0.43762593151938084,0.9793167156780063,0.4447854500926527,0.9900783756132359,0.059665231902237895,-1.0,-1.0,0.053456529731571056,-1.0,-1.0,0.010191649184876165,0.06719309487228921,,0.04080709861757844,0.03829719384995341,-1.0
604,0.08624341658217474,0.08566020661482852,0.43762593151938084,0.9662764531849253,0.4447854500926527,0.9900783756132359,0.061309516900298816,-1.0,-1.0,0.059118362948054594,-1.0,-1.0,0.00924672280229335,,0.03168759179196456,0.06741264052702989,0.009377734429541068,-1.0
605,0.08624341658217474,0.08566020661482852,0.43671453696327855,0.976563852325484,0.446691758280552,-1.0,0.07125444415692252,-1.0,-1.0,0.059773245776637056,-1.0,-1.0,0.00924672280229335,,0.03168759179196456,0.10800019348986771,0.07631260169790292,-1.0
606,0.08384551051227755,0.08716877297974263,0.43762593151938084,0.9645947397245136,0.4350117411086342,-1.0,0.06426897180444953,-1.0,-1.0,0.054905104145164856,-1.0,-1.0,-1.0,,0.03168759179196456,0.06741264052702989,0.009377734429541068,-1.0
607,0.08384551051227755,0.07064676982512966,0.43671453696327855,0.9894482502382604,0.43583938403080996,0.9743855283268975,0.061309516900298816,-1.0,-1.0,0.05425022131658236,-1.0,-1.0,-1.0,0.06719309487228921,0.03168759179196456,0.005583811140302803,0.009377734429541068,-1.0
608,0.08384551051227755,0.08716877297974263,0.44961809843631295,0.9984530187175434,0.4350117411086342,0.9743855283268975,0.06257622698280937,-1.0,-1.0,0.05425022131658236,-1.0,-1.0,-1.0,0.047393142277489426,0.10349114434129775,0.005583811140302803,0.03801540784794954,-1.0
609,0.08384551051227755,0.06913820346021547,0.44961809843631295,0.9783751842291253,0.4452326014706872,-1.0,0.06257622698280937,-1.0,-1.0,0.054905104145164856,-1.0,-1.0,-1.0,0.047393142277489426,0.10349114434129775,0.005583811140302803,0.009377734429541068,-1.0
610,0.09752080704214604,0.06913820346021547,0.42937961673045727,0.9586337877531302,0.4456480439314796,-1.0,0.05252685332965869,-1.0,-1.0,0.05425022131658236,-1.0,-1.0,-1.0,0.01979995259479901,0.10349114434129775,0.06741264052702989,0.009377734429541068,-1.0
611,0.09752080704214604,0.06913820346021547,0.42937961673045727,0.958203968660472,0.4456480439314796,-1.0,0.06426897180444953,-1.0,-1.0,0.05425022131658236,-1.0,-1.0,-1.0,0.11458623714977899,0.07689275273141993,0.005583811140302803,0.009377734429541068,-1.0
612,0.08384551051227755,0.07064676982512966,0.43762593151938084,0.9563164449554686,0.4335525842987694,0.9776207574084161,0.06390834874372618,-1.0,-1.0,0.05425022131658236,-1.0,-1.0,-1.0,0.06719309487228921,0.07689275273141993,0.035223287477277265,0.03829719384995341,-1.0
